14	86	289	242	299
274	128	217	50	269
132	146	121	39	293
24	203	110	184	260
49	264	137	84	70
236	148	8	233	136
257	186	235	186	249
186	164	207	45	32
9	2	82	252	168
191	286	128	117	116
173	34	198	66	50
56	13	257	187	235
280	3	88	94	272
64	128	264	123	111
158	33	225	128	44
259	52	78	48	283
199	54	276	70	199
268	226	66	75	67
88	107	248	177	17
121	226	93	277	271
252	39	6	222	147
188	77	123	45	51
91	182	33	201	223
197	158	91	238	271
135	56	32	192	279
162	93	282	225	68
189	268	250	276	162
75	149	215	162	136
17	276	212	230	105
50	10	174	90	163
195	247	274	93	174
11	98	149	249	106
166	132	266	264	276
58	91	104	238	150
292	274	193	12	140
229	163	282	223	139
179	240	114	7	111
231	255	158	206	72
179	298	111	239	258
7	223	58	275	247
196	292	71	169	224
223	127	183	185	292
130	48	97	107	242
210	119	3	207	177
170	181	16	120	262
140	169	114	233	296
300	71	281	236	134
240	219	5	44	206
1	124	118	85	159
231	246	270	68	79
125	283	185	44	231
13	7	270	196	53
96	11	250	100	274
187	128	178	30	296
70	246	11	83	14
281	278	103	276	111
55	263	61	1	256
133	299	165	42	10
8	267	271	202	267
215	5	161	119	26
219	110	240	104	9
294	25	174	86	221
210	12	108	252	8
97	220	26	127	275
156	176	173	24	184
68	269	28	255	56
154	191	12	219	70
113	295	64	241	66
59	297	211	193	208
152	27	9	221	4
164	123	88	63	1
35	162	153	42	261
222	251	295	10	191
186	273	130	42	236
179	251	177	145	159
68	63	102	273	247
131	74	185	284	92
3	18	113	184	92
268	288	102	147	130
233	113	156	273	177
265	58	48	259	148
160	218	202	44	222
31	36	294	202	291
17	30	73	59	143
244	75	203	119	196
225	187	39	230	222
72	296	288	224	286
251	73	291	213	158
283	226	23	287	69
60	261	134	276	31
1	248	275	268	257
111	262	124	251	165
101	143	274	172	133
208	192	164	38	20
146	17	280	240	91
140	209	115	120	203
108	273	166	83	268
151	287	200	123	155
226	209	170	243	211
146	88	81	153	185
211	41	24	7	92
136	191	205	140	105
185	255	160	45	5
177	241	294	179	36
52	130	39	249	193
217	116	168	30	173
221	91	148	56	262
166	110	268	12	117
175	231	173	192	41
249	31	65	137	12
284	160	246	277	150
230	65	178	222	4
70	168	225	26	135
277	81	5	196	195
267	243	92	23	191
64	151	262	175	257
117	140	231	25	297
238	241	14	11	1
178	146	249	14	247
77	7	101	249	142
60	259	115	108	242
37	41	253	206	274
130	43	225	28	246
29	279	73	52	141
150	166	278	190	260
103	10	120	170	64
161	247	7	246	267
163	281	209	65	158
149	138	137	78	103
246	99	130	89	68
60	96	246	44	15
190	298	41	80	8
247	284	113	149	179
133	81	63	103	68
47	7	300	114	283
283	210	271	290	105
43	235	209	271	107
106	155	234	218	240
170	167	32	219	229
13	119	273	291	93
68	46	44	190	123
37	209	169	80	10
97	30	118	192	299
184	240	32	76	248
73	182	114	225	10
47	84	230	45	140
187	282	56	200	90
83	99	49	229	287
133	126	257	125	194
168	197	276	23	235
47	68	18	99	201
110	297	267	262	108
154	260	50	189	49
142	56	121	140	32
189	20	66	128	89
54	160	129	231	76
244	213	151	266	273
116	154	300	55	212
231	135	195	212	260
109	72	102	175	132
253	182	19	199	268
16	58	67	138	89
147	289	193	96	190
237	129	229	204	45
199	210	217	193	29
165	115	58	119	215
277	23	99	264	24
62	95	171	195	32
190	258	127	2	293
52	271	279	291	2
46	80	49	212	230
132	126	3	75	152
31	209	274	40	224
4	245	117	40	199
248	262	121	107	252
67	23	269	2	184
213	41	182	278	171
203	232	219	20	255
55	146	140	298	255
185	89	175	198	22
251	5	39	76	252
98	238	161	127	236
249	79	137	230	89
75	156	38	280	284
246	287	220	108	127
290	148	246	295	1
126	288	8	118	243
41	243	38	193	47
15	237	20	231	266
292	269	56	87	216
68	229	89	28	164
100	96	15	53	217
219	204	102	147	188
225	251	30	27	283
197	146	214	142	72
159	141	125	119	88
95	298	156	154	62
232	40	248	86	33
119	260	97	298	242
153	116	207	258	140
62	65	33	152	295
242	86	71	6	147
212	146	138	44	23
298	227	130	40	172
116	102	111	143	112
276	252	34	285	70
44	187	141	81	152
198	27	86	46	76
210	9	221	291	249
267	265	66	258	74
71	248	85	207	58
212	269	155	273	51
290	85	67	271	205
290	21	174	57	278
134	215	165	168	62
271	273	8	291	77
107	212	209	218	20
94	297	272	51	78
259	278	163	81	144
173	36	187	75	194
160	222	7	176	54
183	245	290	181	63
121	288	113	60	144
26	81	64	72	98
118	79	63	90	81
295	294	147	72	40
60	134	56	244	276
23	64	225	111	84
165	95	119	80	138
208	123	111	201	287
144	296	45	17	133
129	200	131	182	157
297	188	194	62	144
283	59	295	80	84
67	107	238	135	259
257	4	241	187	48
170	274	195	7	217
294	246	135	265	47
54	170	165	183	220
245	40	75	265	157
275	45	145	136	98
34	279	187	32	244
163	59	235	165	280
69	202	163	117	69
172	69	183	191	144
103	9	142	184	1
198	80	18	56	282
130	31	196	42	247
178	95	9	88	244
271	85	257	114	258
261	92	253	36	108
74	104	273	231	143
78	162	275	271	6
198	252	119	203	138
252	85	251	100	267
157	291	46	46	90
231	207	246	113	106
201	292	19	99	22
223	196	240	24	149
133	167	195	4	205
169	89	294	209	12
110	156	246	183	166
101	111	9	25	64
239	169	286	166	281
51	58	59	246	173
46	285	278	55	74
160	217	158	195	294
228	124	159	270	233
66	230	272	256	145
137	89	203	124	105
216	34	260	105	219
226	287	22	146	144
223	59	9	159	112
169	139	95	63	42
121	221	84	140	254
235	269	193	45	8
140	298	164	183	201
7	18	194	260	131
248	184	154	137	216
133	65	199	204	281
284	168	85	272	156
250	38	57	165	278
153	78	11	224	183
131	257	167	32	83
262	242	146	49	11
228	245	48	19	262
77	10	147	34	36
190	24	164	117	270
184	128	248	39	270
25	270	31	58	133
40	240	35	112	60
187	114	75	194	70
290	65	45	107	115
213	19	196	181	192
81	255	134	38	199
115	87	92	262	69
184	95	67	145	236
98	283	183	134	119
80	282	153	136	283
287	116	149	171	104
300	91	273	236	219
81	145	134	248	272
295	56	202	106	192
129	8	2	255	12
125	81	148	101	279
49	206	277	262	89
278	48	183	173	86
180	135	60	114	58
10	238	50	172	256
203	45	272	107	202
247	222	72	78	195
148	164	246	2	50
271	46	123	66	64
201	109	80	293	46
82	272	256	55	235
170	257	79	215	43
65	39	85	271	298
195	169	238	149	47
268	33	205	70	206
128	29	235	196	30
90	288	148	285	65
217	174	266	273	120
47	8	110	158	120
95	283	58	275	163
130	182	44	267	245
84	215	207	264	49
25	107	264	258	25
59	36	62	31	239
247	159	126	66	38
233	136	166	208	88
263	6	85	274	13
34	284	191	82	46
97	52	171	42	55
220	189	32	98	71
143	70	130	160	209
260	220	229	129	232
212	172	207	235	243
178	208	32	108	185
228	110	43	269	273
68	214	220	96	30
163	73	136	261	164
36	201	60	6	169
180	213	30	244	203
191	241	64	282	276
235	12	79	15	243
112	197	64	17	243
261	73	139	157	270
198	91	184	269	260
57	45	145	11	4
253	143	274	56	259
183	261	44	18	285
199	149	109	274	52
253	268	111	262	105
121	258	295	76	61
300	202	290	81	283
137	285	19	132	259
154	84	39	137	299
115	131	300	139	108
180	288	212	232	89
9	204	160	30	22
106	197	152	137	231
165	17	9	264	57
197	138	119	195	209
126	213	20	102	44
286	259	64	243	57
297	197	117	143	19
78	273	15	174	178
98	32	251	83	63
14	287	248	119	237
214	37	4	89	14
202	282	281	131	163
195	266	262	67	42
282	224	50	100	233
134	221	190	174	186
56	46	12	285	225
233	246	55	238	274
143	148	25	28	96
23	78	64	217	187
251	146	189	288	54
65	252	13	271	53
38	141	231	18	140
275	52	237	234	65
235	145	281	127	140
101	209	205	209	219
88	87	88	11	278
288	238	300	86	43
132	16	133	138	244
177	264	32	85	8
264	66	190	61	263
41	261	292	67	98
28	214	162	203	139
156	151	31	37	159
172	222	236	160	295
67	232	147	277	158
78	77	231	94	197
189	68	134	37	36
36	116	8	109	171
67	185	237	45	184
69	212	116	102	287
171	85	143	293	24
91	138	214	236	239
67	191	286	158	183
145	255	189	218	2
211	35	183	58	160
292	123	278	255	82
232	50	131	254	50
294	234	171	202	297
219	162	101	267	206
300	225	226	132	151
4	244	131	214	145
233	73	292	116	112
151	24	291	158	135
297	204	238	289	283
132	157	271	264	46
6	153	233	179	90
196	126	190	21	204
190	248	203	256	259
112	92	168	106	195
81	16	262	209	78
258	245	21	127	188
40	161	45	182	160
32	97	69	181	16
48	242	116	241	254
159	262	278	134	121
248	69	72	32	78
66	277	101	138	172
285	181	218	53	174
214	152	141	86	60
158	108	60	76	81
10	275	15	264	39
300	64	282	122	169
5	87	274	165	172
111	13	9	290	196
45	270	121	41	56
150	280	125	147	9
26	137	67	142	279
85	74	128	247	193
273	20	25	44	228
231	277	143	110	132
82	48	138	156	286
256	101	293	170	73
31	54	162	110	188
207	221	237	26	128
53	230	262	143	293
192	95	261	222	196
263	270	281	184	292
163	38	142	71	149
234	205	300	217	90
223	278	213	80	273
138	25	291	189	294
180	173	58	124	29
193	52	147	87	12
218	145	243	48	102
112	96	162	155	149
25	71	116	96	109
108	240	199	211	35
134	155	137	56	156
195	193	232	10	108
246	116	88	287	194
89	181	212	234	207
234	128	300	64	1
72	176	135	266	32
21	100	226	144	134
260	8	186	261	4
249	10	110	13	94
101	287	84	153	87
125	242	101	87	268
17	80	65	186	76
98	299	42	132	42
113	300	150	150	14
61	91	18	83	169
143	257	78	48	105
299	300	184	91	181
80	101	290	42	84
226	240	9	177	282
262	167	114	193	294
239	132	85	115	134
22	70	24	40	228
163	42	3	262	152
177	32	126	102	47
85	238	248	216	169
298	242	52	161	267
64	170	189	145	201
105	194	182	86	30
43	297	152	71	292
33	273	249	39	64
282	43	40	237	200
201	1	9	131	57
220	233	213	135	42
267	115	131	102	110
228	205	170	266	83
285	62	207	55	162
257	51	205	38	142
134	287	127	232	258
298	150	63	169	122
114	234	155	267	228
139	111	137	287	103
28	66	114	141	185
55	106	39	296	224
158	243	136	146	6
79	298	52	147	218
271	17	286	232	291
106	132	127	89	169
270	275	127	263	23
137	90	202	89	76
187	186	195	138	9
272	73	275	47	238
108	298	99	157	138
59	215	6	240	89
166	32	199	217	183
62	221	273	206	256
296	170	293	95	85
187	37	164	226	18
83	130	134	149	292
221	9	290	219	48
244	42	216	246	211
19	194	147	2	211
270	296	170	280	298
95	84	163	120	203
8	177	71	227	137
195	149	30	171	33
73	298	95	266	25
121	103	174	222	130
93	277	274	159	254
230	281	121	80	224
296	251	35	100	223
154	223	28	102	218
141	291	159	20	275
136	17	34	175	124
256	111	196	202	164
184	174	72	101	112
83	63	256	129	81
39	196	53	290	69
49	161	224	204	104
46	113	180	219	287
47	175	89	122	191
207	106	225	176	134
219	22	183	170	286
93	211	204	208	291
150	240	138	63	124
300	13	79	85	171
19	271	297	29	65
190	189	234	264	66
20	48	223	174	291
137	62	278	149	51
224	195	162	124	275
194	12	131	114	198
260	207	245	39	47
183	97	22	113	154
86	112	239	160	133
201	3	64	149	10
267	244	49	191	166
102	5	230	273	286
9	104	172	252	279
151	147	43	131	194
172	166	274	123	16
98	50	128	138	274
94	115	19	238	57
193	165	148	24	190
265	63	113	186	60
211	194	138	255	168
1	250	29	284	104
120	200	230	128	3
272	195	200	91	300
26	168	240	121	82
258	271	239	68	18
210	189	268	237	89
110	284	126	114	114
217	168	57	212	278
24	120	209	226	40
236	237	58	10	125
112	202	167	284	296
295	89	185	102	299
31	143	275	252	166
130	289	76	5	139
88	167	205	169	32
63	96	112	146	255
9	175	101	127	298
185	262	160	194	133
23	285	209	51	32
222	93	5	156	95
24	233	67	257	81
107	232	105	15	15
58	101	79	178	297
183	167	285	49	167
146	234	274	22	93
230	123	20	63	282
270	227	129	238	231
4	86	151	198	231
165	14	21	180	232
177	271	62	3	223
10	53	24	48	57
91	123	31	132	164
203	36	230	253	252
183	79	38	292	245
139	40	17	250	30
291	164	6	192	141
32	278	54	210	67
171	147	237	18	107
136	204	206	222	164
290	253	154	247	17
205	218	248	226	88
284	127	258	192	21
267	160	246	140	74
220	201	90	66	55
289	108	189	167	60
171	76	292	217	70
10	7	5	10	232
287	18	122	97	58
24	234	24	233	95
11	115	54	194	141
166	50	294	6	157
119	299	118	207	176
5	98	249	247	155
92	167	207	160	48
74	94	87	133	18
15	243	275	214	92
268	237	144	98	144
185	105	68	298	93
79	256	113	82	92
5	147	175	165	240
100	87	209	97	102
195	198	259	189	232
148	137	145	5	202
298	230	183	7	274
83	237	99	284	283
79	65	272	89	37
90	191	269	268	160
185	273	2	300	48
169	153	154	212	43
194	133	12	259	68
226	8	65	156	299
241	78	157	275	272
106	38	90	137	137
243	16	195	107	259
78	106	263	22	82
257	188	283	230	254
267	179	73	16	15
257	159	106	54	205
36	218	192	19	198
143	140	190	253	249
222	88	58	285	160
243	202	103	264	82
104	280	278	219	208
113	241	226	187	274
1	267	149	106	235
20	143	168	11	1
75	70	262	102	278
165	63	109	165	183
15	21	91	261	210
253	231	125	49	223
270	87	202	19	61
10	112	164	150	113
202	281	65	67	61
244	11	238	39	155
212	287	116	279	231
89	133	120	39	176
247	188	236	237	6
201	68	73	184	272
30	210	6	122	214
23	108	235	238	234
24	47	223	88	258
263	180	160	200	5
246	175	206	87	166
160	122	226	1	242
106	15	252	281	148
291	83	99	36	70
293	222	55	184	68
38	201	131	202	135
154	189	71	252	31
171	163	155	253	266
83	35	105	257	262
162	125	169	128	237
158	122	79	261	17
24	97	222	268	83
149	120	6	132	125
80	145	34	220	14
65	228	17	280	206
242	271	150	77	298
162	31	22	186	52
153	268	139	246	236
153	278	118	50	232
230	190	153	35	191
239	41	214	250	241
29	104	220	30	130
98	72	244	125	21
230	127	137	293	10
145	19	93	73	284
196	101	255	126	189
247	121	220	273	11
163	33	74	99	222
1	107	158	98	191
77	22	252	218	126
300	217	82	214	276
118	276	241	116	146
241	135	202	128	234
53	147	89	86	232
139	189	25	92	131
218	281	246	141	169
208	237	216	173	144
290	35	150	67	233
167	116	216	44	181
194	55	188	41	81
76	173	205	36	207
246	12	299	215	123
18	293	207	87	100
28	31	232	274	186
150	202	117	157	201
93	173	75	300	177
51	39	260	152	65
16	47	55	266	8
66	99	146	72	92
254	123	209	22	184
258	26	193	208	102
21	83	241	168	99
46	63	253	298	36
71	111	172	186	226
242	294	254	253	236
241	150	290	266	165
103	279	4	35	147
300	48	114	148	239
288	275	158	225	124
229	47	122	230	10
212	211	242	217	19
258	299	49	181	199
288	90	56	105	109
33	95	295	35	54
130	251	89	192	242
219	253	199	176	107
248	178	28	243	246
2	164	219	20	229
294	207	163	91	60
236	51	206	23	84
270	25	100	245	53
139	253	89	183	11
168	297	230	190	202
88	75	35	251	195
42	132	85	258	266
2	203	59	163	93
279	223	30	237	122
116	163	73	215	150
172	227	158	113	217
164	17	102	222	78
29	2	41	295	127
266	38	261	14	204
113	61	131	290	166
18	76	51	43	99
137	114	31	12	186
173	11	114	269	41
237	150	279	91	134
229	44	196	284	9
11	197	119	268	58
145	298	85	237	211
72	197	58	70	271
99	164	46	99	87
119	252	272	227	215
190	203	171	260	226
68	45	69	70	208
117	221	127	224	86
164	187	75	261	186
223	203	80	219	88
231	70	282	183	166
160	102	162	266	86
67	176	255	239	78
280	240	57	195	133
90	260	231	285	10
267	150	193	14	29
179	154	129	221	115
85	133	293	288	47
46	173	74	80	72
190	181	259	37	269
7	244	255	145	65
97	28	188	266	264
147	203	101	244	7
136	173	271	202	94
54	71	19	163	184
162	256	82	247	2
43	260	67	113	275
246	5	186	102	266
115	36	68	259	128
102	101	51	95	28
153	230	166	126	192
217	180	86	193	161
245	62	259	185	112
84	287	87	256	169
284	121	271	294	30
122	184	197	100	300
94	277	141	288	267
245	80	187	95	204
224	193	259	104	126
265	132	182	227	62
282	203	51	98	107
194	212	15	276	106
83	184	158	257	289
256	177	212	158	122
192	271	198	88	39
77	276	220	41	126
112	58	285	209	270
96	264	186	47	296
149	120	146	286	96
128	157	203	8	143
295	161	78	93	74
299	42	98	225	213
107	265	142	270	141
251	49	29	238	240
146	185	201	270	187
224	178	293	198	290
101	221	14	29	99
111	68	162	95	132
174	168	59	92	283
142	59	41	146	256
205	38	87	100	119
167	295	216	196	60
146	183	175	25	28
181	202	39	217	148
159	289	267	206	282
160	269	92	142	13
105	182	274	201	206
283	70	296	37	265
68	281	295	296	292
71	113	298	53	148
289	104	156	139	213
235	184	26	130	174
92	287	135	112	123
127	89	26	63	244
99	236	146	187	271
40	296	43	35	175
186	27	288	207	217
280	18	40	67	220
13	126	64	219	52
284	51	97	234	220
124	157	21	3	218
157	205	135	241	62
141	273	131	100	221
294	260	212	53	28
258	194	145	240	171
128	267	102	169	53
266	82	174	224	271
155	124	274	239	225
95	240	81	49	252
87	87	54	278	72
77	44	226	91	173
231	185	241	129	12
219	299	296	193	114
31	122	54	140	65
23	15	147	176	52
1	287	175	20	157
94	100	93	166	167
280	166	244	213	267
145	18	110	135	101
224	85	225	265	165
53	108	116	48	167
58	79	186	139	52
97	72	238	163	125
265	142	180	160	169
213	22	254	286	1
45	298	87	288	198
66	4	166	97	147
43	209	58	73	288
156	69	269	164	169
241	174	29	73	168
232	40	208	22	72
269	194	21	37	196
296	173	143	262	56
289	182	159	113	3
224	51	37	43	281
169	92	78	273	10
13	263	223	120	5
187	108	5	200	93
38	4	46	288	113
89	254	178	107	63
168	88	43	74	182
151	90	229	159	51
68	64	285	36	291
280	24	199	65	45
113	77	261	216	159
139	12	142	124	257
46	37	130	93	192
188	134	46	245	216
63	205	17	60	4
226	52	179	277	175
72	227	247	26	250
94	156	66	130	19
150	282	99	81	94
68	43	248	284	164
242	34	137	131	151
43	71	193	57	59
49	247	56	51	187
38	33	67	16	191
211	238	90	13	128
199	297	22	76	90
55	60	50	151	69
57	138	107	137	181
78	246	253	2	271
87	138	297	216	161
32	46	296	1	71
164	58	104	272	132
38	248	62	104	169
147	50	32	32	29
91	72	126	259	102
89	263	75	129	225
2	188	213	240	13
117	104	135	269	106
17	165	21	53	87
127	210	278	260	106
156	252	69	68	71
265	61	218	202	240
77	187	116	241	183
76	270	79	162	80
219	182	3	272	187
69	222	159	103	170
150	169	41	96	299
64	156	28	46	220
202	188	202	80	92
181	281	98	289	251
300	274	129	168	272
276	96	250	172	268
259	155	281	127	61
64	12	242	53	143
54	137	219	70	92
81	33	58	156	286
203	1	80	170	1
203	269	135	29	192
188	211	279	2	40
258	60	39	5	211
285	237	104	281	5
144	169	264	138	233
45	159	261	267	14
174	9	281	163	188
197	215	233	181	108
70	185	167	71	84
58	26	68	253	119
144	7	78	219	196
120	180	293	246	225
166	241	12	259	84
276	172	161	62	128
260	234	233	260	18
109	196	206	273	263
12	58	89	245	180
164	299	181	37	204
137	292	59	253	37
241	273	80	94	131
296	196	159	113	269
215	59	268	20	229
89	80	41	281	300
105	255	233	159	256
54	179	129	37	12
69	46	287	195	120
120	285	32	149	210
236	85	108	180	134
246	51	64	106	127
236	289	231	157	218
212	103	289	121	230
283	142	188	66	60
123	177	136	80	131
232	61	212	135	243
153	51	35	86	153
226	66	223	100	219
183	231	250	254	91
135	233	207	34	202
201	234	95	153	289
156	292	102	297	9
228	200	280	193	272
296	73	290	14	259
131	125	86	225	213
297	229	60	257	247
246	49	278	236	80
10	94	54	197	261
77	127	226	16	37
259	287	124	264	74
13	49	225	12	264
103	111	179	7	77
226	143	218	177	23
64	211	58	35	168
297	67	107	56	237
295	238	8	90	120
69	285	209	271	218
236	152	28	176	113
3	157	300	19	180
107	141	128	109	73
209	149	281	125	71
286	247	172	273	53
23	246	131	134	58
95	279	92	170	137
244	279	165	234	225
201	169	264	80	281
154	287	208	296	171
283	54	235	60	227
54	62	299	121	272
75	207	119	261	96
1	180	201	68	51
282	231	138	149	287
173	209	188	68	30
133	139	186	171	34
48	162	234	42	147
177	31	2	111	31
28	57	285	19	156
47	95	54	207	270
191	59	15	68	161
75	178	107	43	265
191	82	89	151	20
153	285	223	147	160
93	187	111	164	84
116	73	27	191	206
232	15	156	206	202
254	287	43	237	161
177	13	202	69	195
33	87	122	169	220
128	67	33	226	296
50	131	161	114	243
89	57	17	100	274
14	131	64	102	176
83	89	22	36	290
215	87	225	40	226
34	26	192	72	285
202	220	144	42	187
262	114	278	164	56
226	103	49	89	32
103	100	231	208	293
284	125	123	49	23
209	39	45	40	183
244	137	276	146	128
205	288	119	23	78
95	9	46	134	181
214	190	253	51	92
27	149	80	193	116
110	88	135	194	151
94	195	238	74	181
25	31	170	110	89
289	235	121	292	180
65	152	59	211	166
188	132	75	98	112
190	180	104	161	63
300	125	74	214	129
74	109	7	116	84
274	58	300	278	146
119	2	278	134	286
277	74	117	135	133
35	77	272	64	193
86	69	204	215	259
39	168	75	268	156
185	220	297	298	133
189	13	111	284	28
207	3	149	148	21
117	105	115	18	28
74	147	128	288	5
180	164	242	211	265
80	162	79	65	71
284	287	101	34	47
250	271	243	237	87
140	84	173	85	155
294	161	34	106	267
188	98	76	139	226
178	86	41	247	156
38	238	154	281	137
64	92	17	117	104
150	185	275	288	81
90	148	49	195	236
231	43	284	237	75
289	1	102	243	25
40	175	246	60	160
148	282	257	142	114
172	148	89	36	206
100	20	144	197	241
104	217	265	236	163
62	7	17	64	153
50	142	290	125	36
50	218	265	266	38
157	18	55	274	152
95	16	194	244	179
57	129	177	289	22
201	114	37	82	197
79	107	244	166	272
231	64	129	11	226
127	210	184	153	75
33	67	253	239	175
87	284	74	200	234
41	99	117	181	55
225	72	103	23	260
162	207	143	276	1
116	82	158	125	64
281	79	151	109	14
212	226	39	249	100
284	195	157	34	193
178	255	165	108	227
113	83	188	185	207
81	65	15	54	136
111	164	132	69	215
118	62	272	230	52
48	34	93	84	42
1	236	290	107	17
225	46	195	60	169
195	278	263	8	297
56	173	189	181	117
253	272	194	25	275
169	251	297	298	205
83	175	230	51	153
225	66	130	172	252
75	291	180	219	136
210	72	238	40	164
78	278	270	179	134
131	145	29	145	94
43	164	288	60	275
20	195	180	14	135
34	176	162	125	157
299	127	36	175	219
245	209	248	284	169
72	35	208	61	124
153	248	62	68	275
196	289	224	28	66
156	155	13	34	292
87	197	157	109	235
82	43	253	172	182
7	230	241	214	122
140	95	264	107	121
12	239	10	237	69
228	142	83	195	61
296	290	224	20	226
46	147	285	117	117
281	79	192	3	250
232	183	59	44	206
145	110	207	94	123
195	261	290	280	10
245	110	184	33	202
253	284	136	84	248
89	158	101	78	34
285	123	188	103	281
11	19	231	25	133
70	82	265	191	255
242	216	152	109	253
209	73	278	220	124
266	55	64	232	182
36	102	258	30	264
2	293	244	187	236
41	81	178	76	43
115	99	235	117	299
290	273	115	247	120
204	195	50	257	141
212	229	267	63	267
11	146	278	150	100
131	135	131	13	157
230	276	59	64	42
61	33	297	248	204
290	157	263	8	173
214	11	100	256	141
98	169	186	155	133
194	120	27	215	81
175	220	164	239	199
254	229	63	40	73
187	17	187	85	97
231	100	33	117	41
47	152	232	190	229
259	154	126	110	192
264	35	140	72	222
234	185	167	103	168
134	12	42	91	69
297	216	219	258	203
19	124	120	211	180
299	70	81	123	216
281	298	31	279	50
97	5	22	36	67
45	261	153	7	6
285	86	141	207	209
226	288	235	263	230
155	174	70	269	147
189	33	275	70	151
240	88	31	46	292
26	102	298	153	181
234	269	211	33	242
255	90	26	17	206
213	119	101	198	185
246	193	78	103	26
37	221	245	131	57
61	23	253	196	156
224	108	288	175	230
14	51	220	254	134
229	294	238	214	132
191	209	83	52	215
126	213	208	154	220
297	106	108	285	122
168	196	199	24	229
296	221	87	117	234
157	281	23	69	64
142	268	44	150	80
142	136	106	282	57
156	92	81	78	219
247	193	215	75	134
178	264	112	29	74
299	113	45	38	193
146	300	290	207	41
25	186	290	201	210
125	197	293	179	116
6	46	29	117	138
284	58	134	242	26
82	11	89	33	119
27	62	170	244	120
71	105	122	62	79
170	251	179	169	49
131	58	250	89	148
142	170	232	40	297
79	223	124	299	27
289	214	26	72	163
21	228	299	58	151
72	223	231	237	109
140	221	104	45	9
77	259	224	244	210
99	7	49	100	83
114	119	78	90	124
95	188	74	212	283
248	174	56	201	86
67	15	78	35	174
122	131	28	165	265
175	290	251	69	258
205	108	247	200	247
267	232	43	249	150
135	172	19	178	231
132	115	21	299	223
296	9	106	194	274
235	119	18	296	39
45	82	189	18	215
36	275	214	140	168
112	242	60	174	28
68	38	246	258	18
292	275	106	71	189
37	49	6	292	261
297	132	227	174	173
281	31	124	107	169
157	164	198	71	204
173	231	84	178	175
