839	436
42	498
325	806
0	3
618	633
186	754
663	301
710	520
136	480
428	589
572	49
20	755
616	558
76	155
530	464
433	620
922	131
592	610
859	975
38	994
75	912
342	815
561	662
385	535
505	205
104	211
287	913
21	45
120	243
730	420
873	659
367	837
136	210
425	101
316	689
774	165
999	972
361	465
48	99
5	125
63	76
719	719
102	566
639	881
752	103
676	709
152	387
886	115
978	878
842	552
515	741
851	129
119	894
483	642
120	771
553	757
923	220
385	233
949	144
684	493
412	58
398	734
933	473
530	645
726	42
645	315
946	963
109	626
962	858
51	105
383	182
932	733
745	574
659	328
231	103
996	152
686	309
95	193
997	681
97	197
418	182
38	14
13	29
664	655
40	83
302	543
810	356
4	525
964	102
985	369
204	221
362	743
589	148
85	173
757	7
186	899
648	190
297	284
404	834
444	942
891	363
43	673
241	60
39	81
217	682
228	475
389	831
608	40
469	335
109	221
788	420
793	719
436	937
11	601
984	283
474	330
61	125
508	954
242	541
346	457
178	962
437	438
145	727
45	93
144	16
690	294
106	920
701	655
5	13
429	581
452	951
38	180
311	558
909	164
341	172
32	67
238	986
215	362
431	219
186	126
199	162
84	205
639	630
487	29
67	137
926	388
266	948
969	616
995	160
223	253
833	300
220	924
748	139
12	27
350	633
65	133
604	583
132	267
736	706
596	723
33	69
988	936
622	969
349	760
163	251
337	258
309	658
71	145
317	393
46	552
14	31
97	102
364	304
670	730
185	40
105	213
664	301
28	59
405	575
229	422
567	255
172	302
431	812
83	169
129	783
135	975
926	202
300	332
627	781
524	697
268	253
68	139
689	583
488	70
855	261
498	840
481	203
37	77
780	124
584	650
250	864
376	79
70	143
481	287
441	695
651	541
49	101
897	778
484	219
281	2
397	753
646	123
226	603
58	119
894	614
204	455
252	613
101	205
838	718
970	798
842	642
123	249
459	53
108	864
714	70
643	829
4	894
146	724
983	415
496	455
20	43
631	31
31	113
91	185
374	412
56	115
558	507
572	352
679	627
315	762
339	452
36	259
507	959
301	950
398	315
77	157
287	473
191	601
25	53
448	523
779	212
876	706
637	668
787	913
716	958
279	985
913	793
173	274
868	218
62	127
3	9
613	352
216	317
740	843
976	417
284	175
403	820
144	145
343	791
22	823
711	422
582	663
125	271
566	694
24	798
224	40
868	686
905	429
383	887
645	539
47	591
46	95
942	990
966	37
24	51
491	939
