83	61
35	48
196	181
89	143
166	107
53	62
64	72
15	50
128	182
96	95
104	76
174	30
115	101
118	156
187	57
119	99
97	124
151	186
180	49
85	194
126	80
199	71
152	46
124	56
46	58
56	159
98	139
26	109
57	58
35	86
185	190
72	186
182	35
23	39
154	39
80	91
55	88
117	97
56	195
19	146
128	47
91	127
156	169
106	64
142	115
169	171
191	182
133	130
92	32
136	36
15	79
182	118
125	157
200	69
119	117
18	47
41	200
134	180
27	80
195	48
80	33
181	150
105	74
195	60
38	71
134	128
191	193
173	47
18	137
117	89
183	183
128	125
32	156
171	154
46	139
104	147
75	121
17	142
18	176
95	178
63	79
21	193
102	173
154	107
153	174
81	54
71	147
64	188
115	30
138	186
20	34
159	85
192	46
67	43
122	144
190	61
52	175
99	101
141	176
196	46
176	107
42	135
114	51
200	129
50	138
194	97
138	187
148	188
84	52
147	172
138	64
133	194
159	91
102	159
172	132
129	148
30	94
173	192
113	114
20	110
90	71
57	154
50	150
101	60
176	68
76	126
93	77
32	165
40	147
51	64
148	37
195	59
126	123
103	132
40	66
183	118
43	38
180	159
192	96
176	181
160	146
81	177
95	88
194	96
116	122
129	162
86	182
179	102
67	184
150	103
93	178
74	146
199	149
81	71
44	153
110	72
162	173
55	48
68	80
66	120
115	34
188	168
125	81
165	76
36	30
37	38
63	94
94	175
168	130
79	123
26	185
181	40
20	159
194	71
192	195
121	133
197	114
98	69
154	53
17	52
33	124
131	45
28	58
30	124
82	52
112	161
142	88
35	30
114	139
53	150
120	74
93	34
67	34
130	119
161	48
194	97
87	38
182	148
146	83
50	190
179	179
41	80
61	144
28	177
39	77
144	107
194	114
95	71
56	128
168	117
81	156
64	162
172	182
50	159
177	75
33	104
166	122
99	160
120	154
98	53
57	60
163	125
77	45
45	136
56	182
97	148
92	178
126	163
112	103
177	155
187	160
154	114
19	155
79	49
109	42
102	135
66	159
25	133
30	183
89	198
193	61
153	184
161	45
16	179
33	199
129	119
109	89
136	76
133	126
69	125
168	71
96	94
177	90
56	130
112	168
139	34
84	156
117	97
189	163
73	180
119	112
82	86
108	126
52	173
177	106
62	76
25	45
177	61
45	108
159	117
173	131
44	107
194	133
34	129
51	156
22	88
149	191
147	159
28	165
142	128
149	131
85	124
125	39
117	66
67	92
183	120
79	116
161	184
113	52
40	107
43	59
74	182
29	37
189	132
79	189
31	181
137	128
60	135
178	189
169	109
53	81
126	148
75	69
96	199
84	88
145	42
166	144
50	65
184	119
147	171
187	139
173	119
68	32
143	48
78	96
91	175
119	167
146	183
116	165
20	158
76	148
19	130
108	33
190	181
175	103
173	164
97	92
162	154
77	84
200	110
38	104
128	91
22	86
169	50
178	40
130	83
85	168
161	47
175	173
121	193
33	137
130	104
41	32
59	129
183	131
120	119
137	155
149	162
73	146
157	153
53	60
45	140
86	42
18	110
193	88
175	187
66	136
17	110
52	186
159	181
160	122
133	172
36	30
47	54
112	106
149	195
99	33
68	82
85	69
16	117
174	199
106	198
61	92
118	180
71	176
159	92
173	126
91	52
135	43
39	70
191	48
96	110
68	35
94	165
36	151
128	156
71	40
91	37
73	148
148	173
119	191
43	166
30	41
51	99
152	190
179	190
107	183
136	33
169	194
116	113
59	43
43	169
88	101
153	128
181	154
46	135
115	137
73	117
38	88
76	163
43	185
119	92
180	125
69	41
111	65
173	119
170	56
77	123
147	198
134	70
56	64
122	198
121	148
38	179
121	197
145	124
26	110
138	45
156	39
49	52
155	57
44	124
119	164
159	99
93	143
136	39
110	163
134	160
45	40
192	102
142	78
119	38
158	183
189	162
89	146
52	72
115	146
37	58
51	86
192	53
153	150
148	79
137	71
179	175
189	115
107	136
26	108
114	105
195	130
187	180
174	145
61	43
172	117
51	137
170	187
72	55
116	179
187	144
111	143
101	58
188	181
185	121
184	159
54	95
165	131
144	39
26	66
79	39
182	173
90	89
149	59
39	75
193	171
125	129
91	113
161	136
128	146
95	61
54	54
200	104
42	189
47	199
164	159
188	90
67	137
108	63
60	192
134	57
114	47
126	34
59	116
113	106
58	144
62	147
175	114
44	60
40	88
74	137
109	53
74	47
177	60
96	80
156	152
152	166
76	33
25	181
173	109
42	89
103	90
177	136
81	132
76	31
114	125
72	87
152	135
46	83
149	123
37	38
43	158
112	91
49	35
39	159
19	82
53	183
61	70
149	167
164	173
15	47
83	63
112	184
53	191
169	35
118	129
77	55
138	138
42	169
151	170
23	84
56	33
118	118
150	40
126	149
136	75
168	129
117	163
175	65
96	149
82	191
42	50
125	38
143	182
109	167
70	135
111	193
23	174
174	110
133	140
56	89
138	194
181	47
198	30
33	92
39	171
23	88
199	102
131	113
54	72
146	86
31	147
83	189
170	57
177	140
100	161
18	67
103	89
38	135
160	185
167	31
164	40
161	32
71	42
60	181
160	75
130	165
158	103
119	98
119	42
98	91
186	181
91	86
167	72
33	161
76	149
172	72
25	80
146	91
147	104
165	34
159	118
80	119
138	189
156	133
114	31
114	97
185	86
57	63
31	184
87	190
180	88
111	76
147	192
93	196
57	168
111	177
109	48
34	123
165	182
39	179
19	156
25	64
173	39
124	83
198	126
102	104
185	152
174	80
134	116
22	31
139	185
71	69
97	57
193	146
107	81
149	187
166	155
48	72
199	145
145	64
69	101
75	45
61	79
195	105
32	92
74	79
164	66
166	70
56	199
152	170
16	135
64	92
159	175
58	128
196	192
83	174
43	77
52	159
154	48
92	153
163	151
89	93
137	153
127	199
157	72
129	153
195	49
170	40
199	171
91	68
29	30
130	37
195	173
110	168
35	171
150	124
121	115
115	162
35	182
197	73
191	147
16	189
49	128
70	146
175	67
59	167
172	91
32	85
153	141
72	179
149	64
131	89
147	180
80	181
124	146
128	114
94	199
17	78
30	96
22	135
185	37
153	185
62	90
94	135
20	179
131	141
99	84
104	108
61	86
178	188
73	71
125	33
86	166
61	88
23	155
113	44
152	38
28	193
197	134
122	195
102	67
57	174
45	165
96	108
17	115
51	183
50	63
103	86
159	150
30	103
142	105
64	48
148	197
20	96
87	85
111	107
100	32
156	123
73	151
148	155
176	106
30	66
38	142
56	199
39	160
40	48
37	64
166	70
68	139
84	151
81	55
29	37
194	148
44	56
155	47
18	84
65	194
48	146
92	47
66	69
24	70
45	34
183	72
159	110
49	69
173	139
32	101
112	190
98	138
172	160
69	71
128	105
186	108
156	164
182	194
27	190
19	67
84	118
91	85
149	133
196	141
158	196
119	149
152	41
142	50
171	181
35	100
120	123
48	75
126	74
73	149
107	117
150	34
171	66
171	76
33	184
127	164
99	108
48	74
96	143
134	141
22	62
123	88
33	73
160	150
86	35
82	75
200	173
129	132
126	159
94	138
19	121
163	31
190	129
78	152
18	127
129	182
34	158
136	30
111	117
147	155
144	93
54	155
138	187
133	147
104	170
42	31
100	150
87	191
20	164
105	132
41	141
48	82
81	179
139	100
112	46
90	105
100	113
120	129
75	75
111	83
47	195
135	80
198	188
122	38
29	136
89	101
180	40
131	182
183	105
184	162
74	178
155	103
61	94
106	115
83	168
138	146
54	144
128	50
15	174
153	109
170	161
162	66
60	186
134	36
101	193
72	78
99	179
87	177
168	30
54	106
94	78
65	109
19	99
114	48
115	128
109	143
104	150
116	105
40	145
45	56
16	190
113	77
196	178
87	165
160	174
69	161
196	39
142	83
61	70
45	128
182	61
28	116
72	82
51	162
125	113
59	56
50	129
56	84
143	37
147	148
46	76
33	76
105	166
20	82
177	187
121	79
199	119
96	162
104	174
54	148
169	119
105	55
31	89
172	184
187	53
65	137
80	184
188	154
57	39
141	67
42	92
149	169
121	101
156	190
194	189
65	104
113	98
101	64
169	67
20	55
126	133
199	88
69	142
139	76
179	131
144	170
79	178
145	182
37	78
155	127
130	60
120	52
158	94
36	64
175	116
130	106
73	37
140	97
67	200
164	123
159	174
116	195
95	57
159	171
124	61
168	34
158	56
77	170
200	37
119	59
115	82
127	113
83	138
179	55
64	114
48	126
123	66
183	56
51	103
108	47
21	150
57	160
98	79
152	108
116	49
152	106
126	194
20	131
106	99
17	162
114	113
137	114
150	37
25	90
109	126
47	143
139	79
141	46
132	56
69	171
77	129
50	176
72	175
95	142
60	150
89	189
58	102
115	72
19	127
128	62
155	155
127	83
188	77
175	66
141	87
133	85
22	35
131	121
184	111
147	180
157	131
172	119
154	169
113	141
47	195
46	87
151	46
68	189
149	43
37	105
191	110
150	119
172	166
154	164
77	48
166	150
17	112
157	60
80	173
165	184
189	170
148	158
115	180
34	120
19	170
167	84
60	89
75	63
113	126
119	121
61	72
48	133
31	57
173	43
61	59
80	197
79	66
163	52
103	65
58	123
45	77
19	72
70	197
157	40
148	196
173	179
49	177
130	33
90	147
42	94
175	128
189	199
53	120
85	189
74	99
91	165
23	135
142	194
21	176
81	126
105	47
132	40
110	111
107	51
96	66
122	66
119	200
130	79
20	88
175	80
158	67
135	174
181	137
168	134
194	96
28	179
62	143
118	132
194	135
95	102
24	170
100	163
32	128
65	56
100	168
31	169
138	60
194	127
159	180
166	95
49	68
112	156
37	193
111	112
97	187
24	127
24	55
49	134
75	31
80	186
150	75
119	58
59	69
183	139
26	168
136	163
145	114
43	80
106	98
181	73
40	74
181	45
30	66
198	100
133	138
87	149
165	80
44	45
38	65
48	68
200	71
113	46
49	146
96	49
82	135
21	64
186	108
55	60
128	81
180	165
200	186
31	37
127	133
53	158
120	67
151	192
103	177
69	103
190	59
58	69
189	34
76	152
29	107
132	109
99	153
60	178
116	30
193	108
101	188
145	198
167	49
184	31
188	50
151	135
50	105
73	111
38	174
39	152
134	193
90	80
43	79
52	55
119	110
145	72
75	36
107	46
127	52
168	62
105	106
34	66
123	110
173	187
173	179
52	47
88	114
138	77
156	89
28	151
188	73
139	119
115	161
28	107
141	113
74	123
118	86
39	52
127	134
160	60
193	100
100	44
123	60
87	169
178	128
147	42
55	195
99	174
138	117
139	110
81	64
22	72
111	196
37	171
35	67
147	65
192	80
120	175
80	89
175	65
180	123
184	153
200	96
124	62
97	176
122	199
148	83
200	146
143	158
48	96
173	64
74	160
128	110
77	181
63	76
18	59
164	195
41	148
62	136
127	98
84	88
169	124
84	57
80	39
169	75
17	104
89	100
188	61
149	80
68	161
157	75
121	148
19	169
49	37
98	107
69	124
47	150
123	135
88	176
54	179
163	112
51	87
62	155
163	73
126	119
200	108
95	132
160	131
166	168
77	134
58	92
164	85
109	60
182	148
63	113
190	74
16	164
52	179
57	119
110	51
175	127
120	31
31	64
122	151
109	48
161	51
196	172
21	101
99	159
198	71
115	111
40	104
33	134
74	63
98	173
176	117
97	69
103	79
101	109
63	120
64	52
36	198
49	62
130	125
129	104
36	143
95	163
25	63
56	147
86	30
30	51
172	147
85	48
168	149
54	156
79	81
181	127
52	200
39	185
135	49
16	56
144	97
169	134
55	124
106	146
79	121
123	139
65	124
61	191
77	182
69	99
125	44
119	174
49	59
134	114
122	87
46	92
40	115
137	78
85	33
51	110
116	91
153	63
35	59
16	102
139	142
174	78
168	139
161	137
184	49
195	62
44	108
168	131
197	159
84	58
73	161
113	159
69	95
110	47
54	88
61	162
120	34
120	78
19	86
176	40
183	166
118	134
96	109
137	45
136	116
40	77
200	77
178	192
111	121
145	147
126	116
80	112
127	176
195	84
133	112
175	134
109	175
86	70
41	137
152	59
60	97
23	66
54	123
75	153
74	62
172	112
49	184
188	142
167	110
173	84
95	157
189	119
164	81
73	55
20	154
43	110
191	176
111	46
190	165
47	104
115	171
24	167
154	140
181	100
187	131
172	116
51	132
40	142
36	169
43	113
42	180
189	94
127	164
32	141
88	149
23	57
188	101
118	185
148	80
110	90
153	165
46	126
57	42
126	82
89	146
147	194
89	49
92	146
171	60
50	176
55	58
153	124
108	90
145	132
143	40
38	100
160	191
152	189
166	32
131	150
27	31
180	145
164	181
178	171
16	86
89	38
163	38
87	65
161	36
82	78
78	176
184	169
115	199
64	105
26	127
41	186
68	186
51	38
198	118
33	70
22	57
120	139
154	107
192	135
140	157
97	177
180	57
65	168
38	191
22	197
128	179
157	140
122	123
183	186
60	129
66	194
52	114
25	115
116	189
53	108
40	126
169	160
79	144
152	108
158	98
79	119
145	51
174	129
182	95
68	104
179	168
85	65
30	35
75	126
87	145
89	174
52	120
179	200
146	42
132	140
53	164
28	164
53	191
53	180
160	171
155	160
73	49
41	112
185	127
27	36
164	135
175	104
103	57
16	171
120	96
22	53
51	68
167	168
25	95
87	152
16	155
100	169
42	32
174	54
86	54
185	151
133	161
185	49
52	96
169	184
86	92
160	101
59	188
67	170
24	68
130	31
94	198
178	166
126	43
119	180
106	98
199	90
110	47
40	170
174	166
51	138
178	68
172	184
57	50
171	39
22	100
151	90
20	84
93	156
16	97
120	190
33	100
197	134
109	138
27	95
154	148
34	134
67	110
57	31
102	64
155	105
157	198
165	69
134	113
195	173
109	68
110	107
189	173
151	161
144	116
52	119
172	69
111	122
129	152
182	69
110	189
197	139
174	105
104	125
62	180
26	104
29	77
86	193
151	33
177	125
99	194
140	95
68	139
180	190
154	77
129	100
50	124
200	163
38	184
86	171
149	135
189	59
141	36
143	115
20	177
45	128
120	48
145	162
174	155
92	183
52	72
183	52
172	128
189	132
44	32
167	123
22	149
108	121
145	134
127	105
120	154
32	74
147	55
46	190
166	166
49	154
30	101
178	105
166	153
38	169
138	120
96	142
188	111
48	69
62	67
173	105
17	128
61	135
120	129
79	166
32	195
146	184
25	196
99	127
96	196
78	142
141	91
107	39
94	157
184	64
22	195
160	85
140	110
100	47
117	109
15	173
172	95
55	123
77	39
30	54
95	161
71	128
107	53
57	98
77	167
72	35
164	108
184	72
113	170
194	108
91	104
183	182
144	129
162	79
176	172
148	137
189	103
108	185
192	166
35	101
103	45
59	167
114	130
53	152
109	167
189	114
139	151
113	47
166	57
99	113
19	51
87	31
108	166
129	198
106	52
124	140
165	62
89	123
190	164
174	181
72	167
86	168
52	192
15	99
54	175
114	88
192	51
95	118
133	82
57	138
64	174
73	84
97	119
66	55
148	139
57	158
117	158
39	200
103	67
163	95
45	133
160	178
38	82
117	112
142	113
162	151
108	47
96	160
127	119
97	185
63	175
156	33
158	99
189	178
173	156
71	188
165	159
57	185
40	179
134	148
27	160
132	192
43	64
27	143
120	75
100	117
64	69
167	71
29	163
187	116
190	140
109	31
120	43
123	138
159	165
58	118
184	168
77	53
104	98
80	169
200	170
68	43
181	53
146	107
38	122
66	166
73	62
182	41
64	91
36	171
17	50
83	34
183	76
67	61
84	59
161	148
189	55
149	153
134	102
178	154
36	105
60	37
51	109
89	31
58	98
69	62
28	49
93	85
169	54
161	164
83	85
25	192
168	83
36	92
141	181
75	84
27	52
31	66
130	59
22	158
180	89
87	176
191	61
173	99
136	101
44	136
64	101
156	61
107	155
72	130
92	56
81	159
59	89
18	185
67	70
122	102
18	198
49	120
197	175
24	182
128	128
149	99
194	49
105	38
125	55
37	105
174	50
164	61
97	60
48	77
183	33
130	130
74	156
169	54
94	99
159	178
159	41
118	131
157	179
111	136
34	85
172	130
17	43
125	135
103	182
114	184
173	98
120	197
36	31
154	129
137	30
128	66
25	40
149	182
112	194
81	81
170	187
199	47
39	174
106	80
29	32
17	184
47	192
124	97
131	93
93	114
60	79
100	51
176	80
124	93
150	96
127	53
123	72
109	189
155	87
196	47
40	154
20	35
72	168
192	111
39	71
25	87
58	130
195	190
152	71
44	64
190	178
45	102
174	124
141	141
200	93
133	115
18	97
34	154
164	97
189	57
38	181
78	54
110	128
69	81
150	190
190	69
45	32
197	115
108	61
174	49
74	155
90	169
76	59
115	59
100	66
180	42
81	172
89	122
106	43
30	103
199	123
85	132
49	73
45	147
54	63
147	59
86	157
64	162
117	151
196	40
47	177
88	143
198	116
77	71
93	40
144	65
165	108
83	149
183	93
147	42
153	195
81	77
48	30
155	165
157	56
98	129
19	71
72	153
76	41
165	99
32	31
111	155
112	152
180	180
37	120
150	192
73	118
88	126
184	164
84	170
84	56
142	40
111	195
163	178
69	155
179	153
34	137
189	188
51	123
63	35
195	160
143	85
182	196
114	31
106	119
104	100
168	181
108	135
161	127
150	57
126	193
85	139
46	135
38	64
58	150
49	87
169	197
170	108
43	188
128	101
42	161
57	100
126	148
195	50
72	83
108	92
140	131
91	173
73	31
165	100
72	124
149	35
68	105
54	50
127	43
154	190
147	176
80	56
165	163
163	99
108	32
133	115
176	98
73	118
173	178
160	165
160	149
42	64
98	68
66	192
19	73
156	73
26	47
57	124
62	84
198	133
121	50
24	123
49	70
141	183
107	109
96	57
142	194
36	94
65	172
172	100
174	126
129	112
198	41
170	56
186	174
68	151
47	187
86	121
192	191
169	182
117	177
49	61
54	86
107	198
108	48
101	137
105	198
153	128
77	167
44	195
59	183
135	53
189	107
56	103
164	100
24	77
85	164
101	44
86	197
89	167
168	86
194	64
187	100
182	145
110	196
144	73
199	38
150	49
24	59
155	191
104	104
163	126
101	87
197	157
153	160
124	41
171	88
60	142
147	121
78	179
24	62
126	167
66	146
49	143
90	129
145	108
173	139
112	146
96	94
92	102
83	80
21	103
188	123
153	90
162	186
142	91
171	42
169	127
105	161
178	103
114	38
46	73
120	50
100	164
197	166
85	74
20	151
192	75
128	152
160	100
114	92
184	169
118	52
164	41
32	154
120	75
34	170
56	124
111	181
191	90
53	197
171	82
48	86
164	126
32	44
49	185
62	183
124	181
180	200
95	30
80	122
107	88
63	44
67	195
40	111
50	154
117	191
99	103
26	188
42	94
21	65
33	133
194	158
59	189
155	184
51	137
141	117
49	77
61	51
20	78
181	38
46	174
99	182
102	112
193	191
115	72
177	31
109	141
20	112
55	105
16	148
200	124
142	48
113	68
142	184
36	198
154	119
172	30
89	80
26	94
93	147
160	33
27	41
148	34
77	193
29	179
146	179
117	99
106	97
86	181
34	107
124	149
196	32
20	174
98	43
179	98
37	94
69	76
50	139
55	131
184	171
60	57
137	40
16	125
79	183
66	157
177	77
56	138
63	184
194	54
125	119
23	65
180	42
90	45
77	153
68	137
19	53
41	169
55	75
74	136
18	31
20	165
148	122
48	185
113	121
184	190
84	190
101	112
128	180
98	40
78	164
100	167
69	111
96	166
112	180
95	151
39	53
91	165
171	156
165	141
57	30
148	43
127	131
106	92
39	194
43	153
52	159
76	144
157	75
147	59
159	75
49	86
185	136
166	83
85	85
50	62
124	111
130	145
153	114
193	44
43	150
60	62
138	136
181	116
16	45
63	195
65	119
54	71
123	63
146	185
182	81
25	103
139	133
168	79
34	80
121	73
168	95
149	167
164	107
53	118
88	153
90	136
191	37
120	99
16	59
161	199
29	61
108	66
93	153
172	159
187	63
167	142
96	103
143	98
181	190
132	50
128	189
50	123
160	135
110	146
87	57
189	173
45	164
55	58
22	31
60	176
71	191
33	88
22	194
168	79
32	95
192	159
158	131
26	54
139	182
36	134
59	98
97	53
148	121
156	70
85	66
102	118
192	39
178	119
120	99
128	40
119	65
133	109
23	89
148	88
50	57
147	46
200	38
168	148
121	89
118	88
166	126
153	76
49	100
109	163
68	191
89	145
161	159
32	166
56	144
155	164
63	31
155	175
93	62
126	101
92	145
24	117
67	34
113	158
32	148
140	84
62	109
90	35
133	177
148	80
63	157
52	171
43	30
138	193
76	141
90	195
125	46
92	150
187	161
44	137
172	126
149	188
147	45
97	94
101	109
92	106
39	179
100	92
170	163
178	86
180	92
60	94
57	115
151	38
26	118
17	93
63	89
96	84
90	93
96	90
40	94
154	90
22	129
151	146
101	99
121	61
109	65
46	108
75	157
107	186
93	135
76	61
59	137
105	83
154	143
76	95
22	87
41	134
60	45
127	159
132	109
147	58
92	171
114	43
37	93
184	196
199	135
157	146
21	177
162	35
196	72
115	113
151	58
134	96
84	86
62	52
52	89
115	173
99	51
64	85
170	154
120	83
84	66
101	194
200	73
102	140
94	60
181	48
66	62
196	189
85	111
94	198
188	45
87	99
135	157
111	171
28	152
175	73
187	191
169	77
190	64
134	153
90	61
77	82
117	193
42	73
76	94
88	180
140	75
196	132
170	136
61	140
117	156
69	170
120	200
75	60
21	105
120	63
84	194
165	101
126	136
136	62
143	115
171	160
130	130
200	64
46	105
178	118
196	95
153	88
139	93
82	67
15	88
23	84
23	122
162	107
18	50
87	104
49	181
123	164
73	96
111	121
117	191
15	81
79	74
160	121
148	93
24	128
169	78
96	167
164	70
175	157
86	183
174	125
152	85
105	184
75	185
39	174
114	194
186	160
95	174
169	157
181	82
171	73
107	145
18	173
200	37
176	188
125	146
74	188
39	96
113	154
143	90
100	141
135	32
167	53
180	146
139	175
127	175
59	149
169	146
198	113
196	72
130	161
67	141
178	64
35	119
157	129
179	78
83	78
24	47
120	59
115	110
104	100
27	161
22	158
162	108
107	190
98	38
169	142
158	33
41	109
97	44
26	81
69	92
77	65
119	113
48	153
55	126
148	120
195	196
87	154
170	66
17	43
54	159
46	131
190	107
179	164
130	105
72	166
162	141
86	172
160	182
55	198
64	53
156	133
138	106
151	72
16	187
41	111
85	169
152	196
105	55
154	51
46	112
104	54
35	181
37	92
178	185
114	68
23	100
137	53
184	71
160	118
60	81
175	171
30	194
41	73
133	69
88	80
97	140
134	93
184	119
24	97
117	81
73	102
86	89
39	163
42	71
125	34
41	132
143	49
50	53
26	104
142	103
82	54
119	49
188	151
105	142
139	51
191	60
144	50
91	164
181	82
197	199
115	179
181	134
114	135
71	100
111	60
170	73
167	186
132	126
69	77
71	92
172	97
51	52
120	195
25	82
169	133
158	133
58	185
198	165
189	115
146	174
117	147
100	136
74	67
73	133
87	161
151	171
48	196
47	152
100	178
177	137
53	65
76	161
162	102
168	73
115	39
152	40
94	128
130	128
71	95
169	37
41	128
124	36
175	80
17	30
175	115
96	196
98	58
48	83
33	45
136	92
38	137
89	93
37	40
97	36
138	98
183	162
16	184
29	112
165	108
98	69
27	103
183	53
54	153
86	72
142	44
94	31
175	49
53	87
189	47
88	42
68	71
173	65
84	62
196	93
57	114
174	114
54	95
18	184
171	182
98	122
124	133
65	190
23	135
75	90
21	160
184	81
192	174
172	196
39	105
124	43
52	199
139	139
185	180
169	111
36	109
198	184
82	163
107	125
146	182
55	181
15	90
147	99
34	123
100	187
173	76
55	169
46	183
16	53
87	158
26	85
62	198
58	33
109	198
184	36
44	186
161	96
76	177
109	53
138	89
135	40
112	137
100	135
159	86
178	150
193	174
25	48
182	40
99	137
59	153
110	199
161	147
15	151
142	173
56	154
109	82
96	198
97	111
91	171
177	189
94	171
144	200
86	68
64	131
176	47
76	112
106	197
41	171
161	99
108	93
71	198
66	133
24	52
29	40
139	134
67	186
71	196
159	165
104	88
61	57
16	158
71	185
179	102
36	39
75	168
96	151
133	112
34	59
47	159
70	167
113	39
164	161
101	109
152	79
192	50
81	188
83	105
150	163
159	91
144	93
91	65
23	99
91	141
124	71
79	79
89	106
173	162
72	137
90	124
175	83
88	139
62	166
177	45
81	163
93	187
175	115
127	166
94	89
200	101
147	45
184	110
88	194
141	79
64	139
45	169
129	185
96	75
38	37
199	38
79	132
173	58
32	50
85	111
171	89
41	161
51	191
27	173
51	133
76	130
114	189
34	43
112	149
175	127
23	38
75	119
134	53
78	83
47	90
48	85
67	137
58	63
67	84
25	143
199	100
56	102
96	126
69	88
165	76
77	129
125	49
127	58
36	100
92	68
146	60
66	182
74	182
127	83
86	43
182	60
98	135
77	83
92	181
113	32
65	118
55	49
99	52
168	181
84	32
195	197
83	43
69	188
27	100
193	148
154	100
132	200
83	96
164	115
128	146
71	150
133	68
73	58
93	79
115	135
74	120
160	98
147	138
57	113
58	196
18	197
77	135
30	38
177	129
143	191
146	163
154	121
188	119
168	170
27	137
111	151
27	184
178	143
177	126
15	163
173	60
41	199
74	118
183	163
42	124
111	111
28	91
130	193
156	128
157	56
38	125
100	191
84	158
174	197
162	186
103	176
183	160
69	98
166	82
43	156
68	181
36	74
121	194
67	84
137	89
48	177
196	170
183	188
172	88
67	137
33	155
60	120
94	156
75	57
126	122
197	189
84	93
79	79
